,name,state,location_type,cocoa,area_harvested_cocoa,area_planted_cocoa,coffee,area_planted_coffee,area_harvested_coffee,area_planted_corn,area_harvested_corn,corn,rice,area_planted_rice,area_harvested_rice,area_planted_soy,soy,area_harvested_soy,area_harvested_sugarcane,area_planted_sugarcane,sugarcane
3391,Medina,Minas Gerais,city,0,0,0,3,4,4,500,500,600,0,0,0,0,0,0,70,70,2450
3392,Meia Ponte,Goias,microregion,0,0,0,0,0,0,192627,171994,650959,1807,597,595,446343,1687129,446343,242179,242179,21013151
3393,Meleiro,Santa Catarina,city,0,0,0,0,0,0,600,600,5760,93836,10975,10975,650,1560,650,0,0,0
3394,Melgaco,Para,city,8,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,Mendes,Rio de Janeiro,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,Mendes Pimentel,Minas Gerais,city,0,0,0,0,0,0,30,30,52,9,3,3,0,0,0,20,20,1200
3397,Mendonca,Sao Paulo,city,0,0,0,5,5,5,300,300,1980,0,0,0,300,720,300,7900,7900,711000
3398,Mercedes,Parana,city,0,0,0,0,0,0,7050,6850,40045,0,0,0,7100,5110,7100,10,10,300
3399,Merces,Minas Gerais,city,0,0,0,18,20,20,100,100,390,0,0,0,0,0,0,30,30,1200
3400,Meridiano,Sao Paulo,city,0,0,0,0,0,0,1000,1000,4980,0,0,0,500,1350,500,7400,7400,592000
3401,Meruoca,Ceara,microregion,0,0,0,3,7,7,1098,1098,336,0,0,0,0,0,0,20,20,903
3402,Meruoca,Ceara,city,0,0,0,2,4,4,258,258,85,0,0,0,0,0,0,15,15,705
3403,Mesquita,Minas Gerais,city,0,0,0,0,0,0,150,150,315,0,0,0,0,0,0,40,40,1280
3404,Mesquita,Rio de Janeiro,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3405,Messias,Alagoas,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,189760
3406,Messias Targino,Rio Grande do Norte,city,0,0,0,0,0,0,200,200,80,0,0,0,0,0,0,0,0,0
3407,Mesopolis,Sao Paulo,city,0,0,0,0,0,0,30,30,180,0,0,0,520,1872,520,6740,6740,485280
3408,Metropolitana de Belo Horizonte,Minas Gerais,macroregion,0,0,0,1266,906,906,17992,17992,99135,23,15,15,2766,10256,2766,5328,5328,275467
3409,Metropolitana de Belem,Para,macroregion,1218,2578,2578,0,0,0,920,920,667,63,72,72,0,0,0,5,5,200
3410,Metropolitana de Curitiba,Parana,macroregion,0,0,0,0,0,0,59370,59370,491737,9557,1544,1544,181960,684050,181960,772,772,31328
3411,Metropolitana de Fortaleza,Ceara,macroregion,0,0,0,0,0,0,4176,4176,3288,17,17,17,0,0,0,401,401,19231
3412,Metropolitana de Porto Alegre,Rio Grande do Sul,macroregion,0,0,0,0,0,0,44486,44166,177398,1824371,231493,230943,181350,519231,181350,3411,3421,145213
3413,Metropolitana de Recife,Pernambuco,macroregion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76549,76549,4668431
3414,Metropolitana de Salvador,Bahia,macroregion,1221,1916,1916,12,8,8,1778,1778,1792,0,0,0,0,0,0,331,331,6916
3415,Metropolitana de Sao Paulo,Sao Paulo,macroregion,0,0,0,4,4,4,34,34,182,0,0,0,0,0,0,42,42,2272
3416,Metropolitana do Rio de Janeiro,Rio de Janeiro,macroregion,0,0,0,432,240,240,10,10,30,0,0,0,0,0,0,362,362,10728
3417,Miguel Alves,Piaui,city,0,0,0,0,0,0,2492,2492,1789,9486,2860,2860,0,0,0,2012,2012,130081
3418,Miguel Calmon,Bahia,city,0,0,0,113,150,150,1000,1000,367,0,0,0,0,0,0,0,0,0
3419,Miguel Leao,Piaui,city,0,0,0,0,0,0,130,130,160,89,70,70,0,0,0,0,0,0
3420,Miguel Pereira,Rio de Janeiro,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421,Miguelopolis,Sao Paulo,city,0,0,0,0,0,0,8496,8496,72648,0,0,0,18750,70060,18750,38100,38100,2628900
3422,Milagres,Bahia,city,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0
3423,Milagres,Ceara,city,0,0,0,0,0,0,2500,2500,4500,15,6,6,0,0,0,6,6,282
3424,Milagres do Maranhao,Maranhao,city,0,0,0,0,0,0,255,255,184,280,275,275,4920,14514,4920,17,17,502
3425,Milha,Ceara,city,0,0,0,0,0,0,3800,3800,6080,0,0,0,0,0,0,25,25,625
3426,Milton Brandao,Piaui,city,0,0,0,0,0,0,1023,1023,546,36,26,26,0,0,0,5,5,100
3427,Mimoso de Goias,Goias,city,0,0,0,0,0,0,7000,6000,38750,0,0,0,22800,83129,22800,0,0,0
3428,Mimoso do Sul,Espirito Santo,city,0,0,0,17671,7922,7922,100,100,87,0,0,0,0,0,0,0,0,0
3429,Minador do Negrao,Alagoas,city,0,0,0,0,0,0,200,70,60,0,0,0,0,0,0,0,0,0
3430,Minas Gerais,Minas Gerais,state,129,139,139,1397270,1022699,1022699,1314591,1305405,7847614,10083,2847,2795,2022682,7639648,2022682,977624,977624,73312381
3431,Minas Novas,Minas Gerais,city,0,0,0,705,395,395,1200,1200,2160,4,4,4,0,0,0,520,520,16640
3432,Minas do Leao,Rio Grande do Sul,city,0,0,0,0,0,0,250,250,1375,12800,1600,1600,10500,25200,10500,0,0,0
3433,Minacu,Goias,city,0,0,0,0,0,0,387,387,1755,67,35,35,3105,10650,3105,0,0,0
3434,Minduri,Minas Gerais,city,0,0,0,3,2,2,4000,4000,36000,0,0,0,3000,11700,3000,20,20,1200
3435,Mineiros,Goias,city,0,0,0,0,0,0,88000,88000,551651,0,0,0,102000,385000,102000,52000,52000,3640000
3436,Mineiros do Tiete,Sao Paulo,city,0,0,0,146,94,94,190,190,958,0,0,0,968,2610,968,11310,11310,848250
3437,Ministro Andreazza,Rondonia,city,9,30,30,15690,5550,5550,325,325,1239,6,6,6,0,0,0,0,0,0
3438,Mira Estrela,Sao Paulo,city,0,0,0,0,0,0,216,216,583,0,0,0,96,374,96,748,748,59914
3439,Mirabela,Minas Gerais,city,0,0,0,0,0,0,180,180,178,0,0,0,0,0,0,75,75,2400
3440,Miracatu,Sao Paulo,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,Miracema,Rio de Janeiro,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3442,Miracema do Tocantins,Tocantins,microregion,0,0,0,0,0,0,113671,113671,474987,5927,2599,2599,227241,784471,226909,681,681,50219
3443,Miracema do Tocantins,Tocantins,city,0,0,0,0,0,0,2400,2400,7080,1320,800,800,10000,27400,10000,0,0,0
3444,Mirador,Maranhao,city,0,0,0,0,0,0,4206,4206,23554,5408,2080,2080,18488,55464,18488,203,203,10998
3445,Mirador,Parana,city,0,0,0,0,0,0,1600,1540,4928,0,0,0,3000,2062,2600,8190,8190,490471
3446,Miradouro,Minas Gerais,city,0,0,0,2208,2300,2300,150,150,693,0,0,0,0,0,0,30,30,1350
3447,Miraguai,Rio Grande do Sul,city,0,0,0,0,0,0,700,700,2100,0,0,0,5400,6480,5400,50,50,1000
3448,Miranda,Mato Grosso do Sul,city,0,0,0,0,0,0,2040,2040,9720,14700,2800,2800,10141,22658,9441,18,18,720
3449,Miranda do Norte,Maranhao,city,0,0,0,0,0,0,98,98,84,183,252,252,0,0,0,0,0,0
3450,Mirandiba,Pernambuco,city,0,0,0,0,0,0,900,360,130,0,0,0,0,0,0,0,0,0
3451,Mirandopolis,Sao Paulo,city,0,0,0,12,16,16,800,800,4622,0,0,0,800,1440,800,24000,24000,1819848
3452,Mirangaba,Bahia,city,0,0,0,0,0,0,800,800,280,0,0,0,0,0,0,0,0,0
3453,Miranorte,Tocantins,city,0,0,0,0,0,0,7550,7550,35715,280,150,150,11550,38115,11550,0,0,0
3454,Mirante,Bahia,city,0,0,0,0,0,0,55,55,73,0,0,0,0,0,0,5,5,40
3455,Mirante da Serra,Rondonia,city,35,80,80,408,440,440,2200,2200,7031,15,5,5,501,1728,501,3,3,171
3456,Mirante do Paranapanema,Sao Paulo,city,0,0,0,0,0,0,2500,2500,8667,0,0,0,3200,9600,3200,24715,24715,1700000
3457,Miraselva,Parana,city,0,0,0,38,30,30,550,550,1320,0,0,0,1330,2461,1330,2505,2505,241908
3458,Mirassol,Sao Paulo,city,0,0,0,0,0,0,550,550,3150,0,0,0,850,2550,850,5500,5500,467500
3459,Mirassol d'Oeste,Mato Grosso,city,0,0,0,0,0,0,110,110,494,0,0,0,300,1080,300,6744,6744,539520
3460,Mirassolandia,Sao Paulo,city,0,0,0,0,0,0,100,100,480,2,1,1,750,1350,750,2100,2100,147000
3461,Miravania,Minas Gerais,city,0,0,0,0,0,0,250,250,248,0,0,0,0,0,0,45,45,1440
3462,Mirai,Minas Gerais,city,0,0,0,456,380,380,70,70,280,0,0,0,0,0,0,15,15,930
3463,Miraima,Ceara,city,0,0,0,0,0,0,1050,1050,661,0,0,0,0,0,0,0,0,0
3464,Mirim Doce,Santa Catarina,city,0,0,0,0,0,0,200,200,960,13600,1600,1600,10,18,10,0,0,0
3465,Mirinzal,Maranhao,city,0,0,0,0,0,0,329,329,352,19,20,20,0,0,0,39,39,1938
3466,Missal,Parana,city,0,0,0,0,0,0,13290,13290,92750,0,0,0,13350,8277,13350,25,25,1300
3467,Missao Velha,Ceara,city,0,0,0,0,0,0,3000,3000,6000,18,10,10,0,0,0,27,27,1266
3468,Mocajuba,Para,city,525,700,700,0,0,0,2000,2000,1200,300,500,500,0,0,0,0,0,0
3469,Mococa,Sao Paulo,city,0,0,0,4870,2750,2700,6000,6000,37200,0,0,0,2500,9900,2500,19000,19000,1520000
3470,Modelo,Santa Catarina,city,0,0,0,0,0,0,800,800,3120,0,0,0,3300,6930,3300,0,0,0
3471,Moeda,Minas Gerais,city,0,0,0,5,4,4,20,20,96,0,0,0,0,0,0,4,4,280
3472,Moema,Minas Gerais,city,0,0,0,0,0,0,70,70,420,0,0,0,0,0,0,1000,1000,70000
3473,Mogeiro,Paraiba,city,0,0,0,0,0,0,1100,1100,2200,0,0,0,0,0,0,0,0,0
3474,Mogi Guacu,Sao Paulo,city,0,0,0,480,400,400,2300,2300,19980,0,0,0,3000,12600,3000,11000,11000,880000
3475,Mogi Mirim,Sao Paulo,microregion,0,0,0,1330,1455,1455,8680,8680,60399,6,3,3,10050,39138,10050,28915,28915,2467100
3476,Mogi Mirim,Sao Paulo,city,0,0,0,0,0,0,1400,1400,10920,0,0,0,3300,12870,3300,6065,6065,606500
3477,Mogi das Cruzes,Sao Paulo,microregion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,1500
3478,Mogi das Cruzes,Sao Paulo,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,Moipora,Goias,city,0,0,0,0,0,0,0,0,0,0,0,0,300,1116,300,0,0,0
3480,Moita Bonita,Sergipe,city,0,0,0,0,0,0,40,40,144,0,0,0,0,0,0,0,0,0
3481,Moju,Para,city,92,170,170,5,5,5,800,800,3066,159,80,80,0,0,0,0,0,0
3482,Mojui dos Campos,Para,city,0,0,0,0,0,0,49500,49500,184500,5250,1500,1500,50000,175000,50000,10,10,250
3483,Mombaca,Ceara,city,0,0,0,0,0,0,19200,19200,34560,0,0,0,0,0,0,40,40,1800
3484,Mombuca,Sao Paulo,city,0,0,0,4,3,3,90,90,390,0,0,0,55,165,55,8000,8000,540000
3485,Mondai,Santa Catarina,city,0,0,0,0,0,0,1200,1200,7200,0,0,0,650,869,650,0,0,0
3486,Mongagua,Sao Paulo,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3487,Monjolos,Minas Gerais,city,0,0,0,0,0,0,60,60,216,0,0,0,0,0,0,0,0,0
3488,Monsenhor Gil,Piaui,city,0,0,0,0,0,0,471,471,416,402,339,339,0,0,0,4,4,185
3489,Monsenhor Hipolito,Piaui,city,0,0,0,0,0,0,450,450,162,0,0,0,0,0,0,0,0,0
3490,Monsenhor Paulo,Minas Gerais,city,0,0,0,4551,3700,3700,650,650,6435,0,0,0,1200,4680,1200,30,30,1200
3491,Monsenhor Tabosa,Ceara,city,0,0,0,0,0,0,4330,4330,2568,0,0,0,0,0,0,5,5,182
3492,Montadas,Paraiba,city,0,0,0,0,0,0,400,400,600,0,0,0,0,0,0,0,0,0
3493,Montalvania,Minas Gerais,city,0,0,0,0,0,0,1300,1300,1182,3,5,5,0,0,0,20,20,900
3494,Montanha,Espirito Santo,microregion,42,54,54,31851,10923,10923,2690,2690,15414,0,0,0,80,200,80,7446,7446,521077
3495,Montanha,Espirito Santo,city,0,0,0,8742,3100,3100,370,370,1884,0,0,0,0,0,0,2214,2214,146612
3496,Montanhas,Rio Grande do Norte,city,0,0,0,0,0,0,15,15,20,0,0,0,0,0,0,5,5,100
3497,Montauri,Rio Grande do Sul,city,0,0,0,0,0,0,1000,1000,1213,0,0,0,3300,2970,3300,7,7,210
3498,Monte Alegre,Para,city,176,241,241,0,0,0,1800,1800,4050,144,80,80,0,0,0,15,15,360
3499,Monte Alegre,Rio Grande do Norte,city,0,0,0,0,0,0,130,130,104,0,0,0,0,0,0,300,300,18000
3500,Monte Alegre de Goias,Goias,city,0,0,0,0,0,0,100,100,900,0,0,0,1500,6150,1500,0,0,0
3501,Monte Alegre de Minas,Minas Gerais,city,0,0,0,212,91,91,6000,6000,27540,0,0,0,40000,146400,40000,4500,4500,333000
3502,Monte Alegre de Sergipe,Sergipe,city,0,0,0,0,0,0,3000,3000,10656,0,0,0,0,0,0,0,0,0
3503,Monte Alegre do Piaui,Piaui,city,0,0,0,0,0,0,7496,7496,60933,3985,1490,1490,20173,77078,20173,0,0,0
3504,Monte Alegre do Sul,Sao Paulo,city,0,0,0,773,420,420,140,140,780,0,0,0,0,0,0,75,75,4500
3505,Monte Alegre dos Campos,Rio Grande do Sul,city,0,0,0,0,0,0,600,600,1260,0,0,0,3250,8190,3250,0,0,0
3506,Monte Alto,Sao Paulo,city,0,0,0,17,11,11,400,400,2040,0,0,0,600,1920,600,9300,9300,790500
3507,Monte Aprazivel,Sao Paulo,city,0,0,0,12,15,15,320,320,1870,0,0,0,1000,2760,1000,14000,14000,1260000
3508,Monte Azul,Minas Gerais,city,0,0,0,0,0,0,700,700,630,0,0,0,0,0,0,5,5,180
3509,Monte Azul Paulista,Sao Paulo,city,0,0,0,250,119,119,150,150,900,0,0,0,500,1950,500,13000,13000,975000
3510,Monte Belo,Minas Gerais,city,0,0,0,3840,4000,4000,1800,1800,15120,16,5,5,120,468,120,3250,3250,227500
3511,Monte Belo do Sul,Rio Grande do Sul,city,0,0,0,0,0,0,60,40,80,0,0,0,0,0,0,7,7,210
3512,Monte Carlo,Santa Catarina,city,0,0,0,0,0,0,1000,1000,9600,0,0,0,1400,5000,1400,0,0,0
3513,Monte Carmelo,Minas Gerais,city,0,0,0,28231,16170,16170,16000,16000,146520,0,0,0,12500,50400,12500,16,16,640
3514,Monte Castelo,Santa Catarina,city,0,0,0,0,0,0,500,500,3300,110,20,20,5600,17780,5600,0,0,0
3515,Monte Castelo,Sao Paulo,city,0,0,0,15,6,6,50,50,150,0,0,0,215,645,215,8100,8100,550800
3516,Monte Formoso,Minas Gerais,city,0,0,0,18,30,30,70,50,45,0,0,0,0,0,0,20,20,640
3517,Monte Horebe,Paraiba,city,0,0,0,0,0,0,280,280,224,0,0,0,0,0,0,0,0,0
3518,Monte Mor,Sao Paulo,city,0,0,0,26,16,16,400,400,1600,0,0,0,300,684,300,7177,7177,525000
3519,Monte Negro,Rondonia,city,274,164,164,554,140,140,150,150,387,6,6,6,0,0,0,5,5,175
3520,Monte Santo,Bahia,city,0,0,0,0,0,0,9000,9000,16290,0,0,0,0,0,0,0,0,0
3521,Monte Santo de Minas,Minas Gerais,city,0,0,0,13656,9290,9290,900,900,7065,0,0,0,500,1800,500,1050,1050,75600
3522,Monte Santo do Tocantins,Tocantins,city,0,0,0,0,0,0,150,150,495,141,70,70,2480,8303,2480,25,25,750
3523,Monte Siao,Minas Gerais,city,0,0,0,2052,1710,1710,250,250,1500,0,0,0,275,990,275,25,25,1125
3524,Monte das Gameleiras,Rio Grande do Norte,city,0,0,0,0,0,0,30,30,40,0,0,0,0,0,0,0,0,0
3525,Monte do Carmo,Tocantins,city,0,0,0,0,0,0,12595,12595,46975,565,210,210,37000,108780,37000,15,15,420
3526,Monteiro,Paraiba,city,0,0,0,0,0,0,1650,1000,400,0,0,0,0,0,0,0,0,0
3527,Monteiro Lobato,Sao Paulo,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,Monteiropolis,Alagoas,city,0,0,0,0,0,0,240,48,40,0,0,0,0,0,0,0,0,0
3529,Montenegro,Rio Grande do Sul,microregion,0,0,0,0,0,0,4255,4255,16512,18133,2333,2333,985,2835,985,804,814,29552
3530,Montenegro,Rio Grande do Sul,city,0,0,0,0,0,0,550,550,1073,2160,300,300,0,0,0,150,150,4700
3531,Montes Altos,Maranhao,city,0,0,0,0,0,0,210,210,451,171,100,100,0,0,0,0,0,0
3532,Montes Claros,Minas Gerais,microregion,0,0,0,125,66,66,19625,16225,23161,119,105,98,70,315,70,2928,2928,97085
3533,Montes Claros,Minas Gerais,city,0,0,0,0,0,0,900,900,1800,0,0,0,0,0,0,200,200,7200
3534,Montes Claros de Goias,Goias,city,0,0,0,0,0,0,4000,4000,19200,0,0,0,48000,172800,48000,6300,6300,315000
3535,Montezuma,Minas Gerais,city,0,0,0,0,0,0,400,400,480,15,15,15,0,0,0,150,150,6000
3536,Montividiu,Goias,city,0,0,0,0,0,0,120400,120400,615920,0,0,0,142000,553800,142000,1400,1400,84980
3537,Montividiu do Norte,Goias,city,0,0,0,0,0,0,294,294,1105,137,63,63,3692,11726,3692,0,0,0
3538,Moncao,Maranhao,city,0,0,0,0,0,0,268,268,190,1200,244,244,0,0,0,0,0,0
3539,Moncoes,Sao Paulo,city,0,0,0,0,0,0,80,80,640,0,0,0,600,1980,600,2000,2000,160000
3540,Morada Nova,Ceara,city,0,0,0,0,0,0,3631,3631,2376,3720,600,600,0,0,0,0,0,0
3541,Morada Nova de Minas,Minas Gerais,city,0,0,0,0,0,0,5600,5600,59360,0,0,0,6000,21600,6000,10,10,400
3542,Moraujo,Ceara,city,0,0,0,0,0,0,680,680,333,112,98,98,0,0,0,3,3,139
3543,Moreilandia,Pernambuco,city,0,0,0,0,0,0,1600,600,180,0,0,0,0,0,0,0,0,0
3544,Moreira Sales,Parana,city,0,0,0,3,5,5,4580,4580,19814,0,0,0,14000,13300,14000,3355,3355,70455
3545,Moreno,Pernambuco,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,390000
3546,Mormaco,Rio Grande do Sul,city,0,0,0,0,0,0,380,380,564,0,0,0,9000,5400,9000,2,2,12
3547,Morpara,Bahia,city,0,0,0,0,0,0,380,19,6,0,0,0,0,0,0,2,3,15
3548,Morretes,Parana,city,0,0,0,0,0,0,15,15,49,930,150,150,0,0,0,120,120,4560
3549,Morrinhos,Ceara,city,0,0,0,0,0,0,1305,1305,392,0,0,0,0,0,0,0,0,0
3550,Morrinhos,Goias,city,0,0,0,0,0,0,14400,11952,58598,50,16,16,29000,111360,29000,21000,21000,1764000
3551,Morrinhos do Sul,Rio Grande do Sul,city,0,0,0,0,0,0,120,120,420,9523,1445,1445,0,0,0,55,55,1833
3552,Morro Agudo,Sao Paulo,city,0,0,0,0,0,0,1380,1380,11702,0,0,0,12392,44651,12392,92750,92750,5750500
3553,Morro Agudo de Goias,Goias,city,0,0,0,0,0,0,160,160,336,48,20,20,13,34,13,0,0,0
3554,Morro Cabeca no Tempo,Piaui,city,0,0,0,0,0,0,687,687,618,0,0,0,0,0,0,0,0,0
3555,Morro Grande,Santa Catarina,city,0,0,0,0,0,0,650,650,5265,26505,3100,3100,45,108,45,10,10,300
3556,Morro Redondo,Rio Grande do Sul,city,0,0,0,0,0,0,600,600,1800,0,0,0,2000,5400,2000,0,0,0
3557,Morro Reuter,Rio Grande do Sul,city,0,0,0,0,0,0,350,350,1715,5,3,3,0,0,0,60,60,1880
3558,Morro da Fumaca,Santa Catarina,city,0,0,0,0,0,0,360,360,2412,2324,280,280,300,750,250,4,4,220
3559,Morro da Garca,Minas Gerais,city,0,0,0,0,0,0,150,150,810,0,0,0,371,1447,371,50,50,1900
3560,Morro do Chapeu,Bahia,city,0,0,0,394,450,450,250,130,84,0,0,0,0,0,0,0,0,0
3561,Morro do Chapeu do Piaui,Piaui,city,0,0,0,0,0,0,470,470,329,295,295,295,0,0,0,0,0,0
3562,Morro do Pilar,Minas Gerais,city,0,0,0,0,0,0,70,70,210,0,0,0,0,0,0,0,0,0
3563,Morros,Maranhao,city,0,0,0,0,0,0,80,80,72,10,8,8,0,0,0,0,0,0
3564,Mortugaba,Bahia,city,0,0,0,8,15,15,600,600,200,0,0,0,0,0,0,65,65,1038
3565,Morungaba,Sao Paulo,city,0,0,0,144,80,80,995,995,6797,0,0,0,101,303,101,3,3,180
3566,Mossoro,Rio Grande do Norte,microregion,0,0,0,0,0,0,8490,6847,4401,0,0,0,0,0,0,0,0,0
3567,Mossoro,Rio Grande do Norte,city,0,0,0,0,0,0,2500,1000,400,0,0,0,0,0,0,0,0,0
3568,Mossamedes,Goias,city,0,0,0,0,0,0,400,400,1920,0,0,0,3000,10800,3000,550,550,38500
3569,Mostardas,Rio Grande do Sul,city,0,0,0,0,0,0,800,800,2080,240000,32000,32000,8500,20400,8500,0,0,0
3570,Motuca,Sao Paulo,city,0,0,0,3,2,2,100,100,500,0,0,0,700,2240,700,12000,12000,972000
3571,Mozarlandia,Goias,city,0,0,0,0,0,0,250,250,1200,0,0,0,3200,11520,3200,0,0,0
3572,Muana,Para,city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,Mucajai,Roraima,city,0,0,0,0,0,0,400,400,2000,35,10,10,4210,15712,4210,0,0,0
3574,Mucambo,Ceara,city,0,0,0,0,0,0,1800,1800,614,13,18,18,0,0,0,0,0,0
3575,Mucuge,Bahia,city,0,0,0,3555,1440,1440,210,210,1600,169,70,70,840,3276,840,150,150,7000
3576,Mucuri,Bahia,city,302,960,960,1389,520,520,20,20,20,0,0,0,0,0,0,6000,6000,360666
3577,Mucurici,Espirito Santo,city,0,0,0,189,63,63,1100,1100,6120,0,0,0,0,0,0,85,85,5780
3578,Muitos Capoes,Rio Grande do Sul,city,0,0,0,0,0,0,15700,15700,51810,0,0,0,50000,135000,50000,0,0,0
3579,Muliterno,Rio Grande do Sul,city,0,0,0,0,0,0,600,600,1500,0,0,0,3900,3900,3900,0,0,0
3580,Mulungu,Ceara,city,0,0,0,211,600,600,900,900,585,0,0,0,0,0,0,15,15,551
3581,Mulungu,Paraiba,city,0,0,0,0,0,0,1100,1100,770,0,0,0,0,0,0,0,0,0
3582,Mulungu do Morro,Bahia,city,0,0,0,797,1000,1000,3000,1500,575,0,0,0,0,0,0,0,0,0
3583,Mundo Novo,Bahia,city,0,0,0,53,50,50,600,600,720,0,0,0,0,0,0,0,0,0
3584,Mundo Novo,Goias,city,0,0,0,0,0,0,300,300,1440,0,0,0,5430,19548,5430,0,0,0
3585,Mundo Novo,Mato Grosso do Sul,city,0,0,0,1,1,1,4030,4030,9989,626,121,121,10000,4158,9900,0,0,0
3586,Munhoz,Minas Gerais,city,0,0,0,21,14,14,1000,1000,8100,0,0,0,0,0,0,6,6,246
3587,Munhoz de Melo,Parana,city,0,0,0,11,11,11,5258,5258,18298,0,0,0,5978,14347,5978,1349,1349,82182
3588,Muniz Ferreira,Bahia,city,83,120,120,0,0,0,0,0,0,0,0,0,0,0,0,50,50,800
3589,Muniz Freire,Espirito Santo,city,0,0,0,19446,10805,10805,350,350,854,0,0,0,0,0,0,0,0,0
3590,Muqui,Espirito Santo,city,0,0,0,8940,4367,4367,320,320,576,0,0,0,0,0,0,0,0,0
3591,Muquem do Sao Francisco,Bahia,city,0,0,0,0,0,0,7000,700,204,0,0,0,230,144,230,3500,3500,21875
3592,Muriae,Minas Gerais,microregion,0,0,0,55023,46483,46483,3460,3460,13551,69,18,18,0,0,0,389,389,15777
3593,Muriae,Minas Gerais,city,0,0,0,922,900,900,400,400,2000,6,2,2,0,0,0,75,75,2850
3594,Muribeca,Sergipe,city,0,0,0,0,0,0,125,125,535,0,0,0,0,0,0,226,226,10714
3595,Murici,Alagoas,city,0,0,0,0,0,0,350,350,352,0,0,0,0,0,0,5500,5500,326863
3596,Murici dos Portelas,Piaui,city,0,0,0,0,0,0,365,365,256,624,246,246,0,0,0,0,0,0
3597,Muricilandia,Tocantins,city,0,0,0,0,0,0,210,210,638,0,0,0,800,2016,800,0,0,0
3598,Muritiba,Bahia,city,0,0,0,0,0,0,50,50,36,0,0,0,0,0,0,0,0,0
3599,Murutinga do Sul,Sao Paulo,city,0,0,0,0,0,0,200,200,761,0,0,0,100,192,100,4000,4000,303704
3600,Mutum,Minas Gerais,city,0,0,0,10133,7000,7000,600,600,2160,125,50,50,0,0,0,25,25,1050
3601,Mutunopolis,Goias,city,0,0,0,0,0,0,467,467,1978,278,138,138,890,2450,890,0,0,0
3602,Mutuipe,Bahia,city,3200,8600,8600,15,20,20,20,20,27,0,0,0,0,0,0,12,12,32
3603,Muzambinho,Minas Gerais,city,0,0,0,9590,6660,6660,1000,1000,7000,0,0,0,0,0,0,12,12,456
3604,Mucum,Rio Grande do Sul,city,0,0,0,0,0,0,850,850,2295,0,0,0,600,1110,600,35,35,1400
3605,Mario Campos,Minas Gerais,city,0,0,0,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0
3606,Mancio Lima,Acre,city,0,0,0,132,22,22,500,480,768,144,150,120,0,0,0,20,20,555
3607,Mae d'Agua,Paraiba,city,0,0,0,0,0,0,260,260,260,0,0,0,0,0,0,0,0,0
3608,Mae do Rio,Para,city,0,0,0,0,0,0,600,600,1633,0,0,0,0,0,0,0,0,0
3609,Medio Araguaia,Mato Grosso,microregion,0,0,0,0,0,0,24314,24314,145884,810,180,180,73321,269454,73321,0,0,0
3610,Medio Capibaribe,Pernambuco,microregion,0,0,0,0,0,0,6770,3800,4392,0,0,0,0,0,0,2460,2480,121976
3611,Medio Curu,Ceara,microregion,0,0,0,0,0,0,10868,10868,8290,0,0,0,0,0,0,3,3,137
3612,Medio Jaguaribe,Ceara,microregion,0,0,0,0,0,0,3150,3150,3161,0,0,0,0,0,0,4,4,182
3613,Medio Mearim,Maranhao,microregion,0,0,0,0,0,0,7686,7686,11307,31905,14286,14286,0,0,0,22,22,879
3614,Medio Oeste,Rio Grande do Norte,microregion,0,0,0,0,0,0,1400,1364,852,0,0,0,0,0,0,0,0,0
3615,Medio Parnaiba Piauiense,Piaui,microregion,0,0,0,0,0,0,13410,13313,26248,8929,7433,7228,18740,70834,18740,241,241,8098
3616,Nacip Raydan,Minas Gerais,city,0,0,0,0,0,0,70,70,210,0,0,0,0,0,0,1,1,35
3617,Nantes,Sao Paulo,city,0,0,0,238,210,210,10000,8000,23248,0,0,0,8000,24456,8000,5798,5798,462188
3618,Nanuque,Minas Gerais,microregion,0,0,0,1,1,1,296,296,592,0,0,0,0,0,0,3872,3872,199735
3619,Nanuque,Minas Gerais,city,0,0,0,0,0,0,25,25,45,0,0,0,0,0,0,1420,1420,56800
3620,Naque,Minas Gerais,city,0,0,0,0,0,0,50,50,210,0,0,0,0,0,0,4,4,160
3621,Narandiba,Sao Paulo,city,0,0,0,0,0,0,320,320,1526,0,0,0,120,360,120,17935,17935,1461326
3622,Natal,Rio Grande do Norte,microregion,0,0,0,0,0,0,80,80,40,0,0,0,0,0,0,0,0,0
